CID,Smiles,Density,Temp
7516,C1=CC=C(C=C1)NN,1.1,
7516,C1=CC=C(C=C1)NN,1.1,
7519,COC1=CC=CC=C1,0.9956,18
7519,COC1=CC=CC=C1,0.9915,
7520,CSC1=CC=CC=C1,0.963,
7521,C=CC1=CC=CC=N1,0.9985,20
7522,C1=CC=NC(=C1)C#N,1.081,25
7525,CCN1CCOCC1,0.916,20
7525,CCN1CCOCC1,0.8996,20
7525,CCN1CCOCC1,0.9,
7526,C1CCN(CC1)N=O,1.0631,18.5
7526,C1CCN(CC1)N=O,1.0631,18.5
7526,C1CCN(CC1)N=O,1.0631,18.5
7529,CC1=CC(=CC=C1)C=C,0.9076,25
7529,CC1=CC(=CC=C1)C=C,0.91,
7531,CC(C)(CC1=CC=CC=C1)O,0.9744999999999999,
7540,C1=CC=C(C=C1)OP(OC2=CC=CC=C2)OC3=CC=CC=C3,1.1844,20
7540,C1=CC=C(C=C1)OP(OC2=CC=CC=C2)OC3=CC=CC=C3,1.1842,20
7541,C1=CC=C(C(=C1)NC2=NC(=NC(=N2)Cl)Cl)Cl,1.8,20
7541,C1=CC=C(C(=C1)NC2=NC(=NC(=N2)Cl)Cl)Cl,1.8,20
7543,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,1.44,
7543,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,1.44,
7543,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,1.44,
7543,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,1.44,
7543,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,1.44,
7547,C1=CC(=CC=C1NC(=O)NC2=CC(=C(C=C2)Cl)Cl)Cl,0.336,20
7551,C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl,1.403,25
7559,COC(=O)CC1=CC=CC=C1,1.062,
7559,COC(=O)CC1=CC=CC=C1,1.064,
7560,CN(C)C(=O)NC1=CC=CC=C1,1.08,20
7561,CC(=C)C(=O)OC1CCCCC1,0.9626,20
7564,C1=CC=C(C=C1)NC2=CC=C(C=C2)N,1.15,
7564,C1=CC=C(C=C1)NC2=CC=C(C=C2)N,1.1,100
7564,C1=CC=C(C=C1)NC2=CC=C(C=C2)N,1.09,
7565,C1=CC=C(C=C1)OC2=CC=C(C=C2)Br,1.4208,20
7565,C1=CC=C(C=C1)OC2=CC=C(C=C2)Br,1.6088,20
7567,CN(C)C1=CC=C(C=C1)CC2=CC=C(C=C2)N(C)C,1.14,20
7569,CCCCCCCCC1=CC=C(C=C1)NC2=CC=C(C=C2)CCCCCCCC,0.99,
7570,C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O,1.2,20
7570,C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O,1.23,
7570,C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O,1.23,
7573,CC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,1.04,
7573,CC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,1.04,25
7573,CC(C)NC1=CC=C(C=C1)NC2=CC=CC=C2,1.04,
7574,CC(C)OC1=CC=C(C=C1)NC2=CC=CC=C2,1.1,
7574,CC(C)OC1=CC=C(C=C1)NC2=CC=CC=C2,1.1,
7577,C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,1.15,25
7577,C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,1.07,103
7577,C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,0.5,
7577,C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,1.15,
7577,C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,1.06,
7580,C1=CC=C(C=C1)CC2=CC=CC=C2,1.3421,10
7582,C1CCC(CC1)NC2CCCCC2,0.916,15
7582,C1CCC(CC1)NC2CCCCC2,0.9104,25
7583,C1=CC=C(C=C1)OC2=CC=CC=C2,1.07,26.999999999999996
7583,C1=CC=C(C=C1)OC2=CC=CC=C2,1.0661,30
7583,C1=CC=C(C=C1)OC2=CC=CC=C2,1.073,
7583,C1=CC=C(C=C1)OC2=CC=CC=C2,1.08,
7583,C1=CC=C(C=C1)OC2=CC=CC=C2,1.08,
7584,CCCCCC(=CC1=CC=CC=C1)CO,0.958,
7586,C1C(O1)COC2=CC(=CC=C2)OCC3CO3,1.21,25
7589,CCC(C)NC1=CC=C(C=C1)NC(C)CC,0.945,23.88888888888889
7589,CCC(C)NC1=CC=C(C=C1)NC(C)CC,0.94,20
7590,CCOC(=O)CC1=CC=CC=C1,1.0333,20
7590,CCOC(=O)CC1=CC=CC=C1,1.0295,
7591,CCOC(=O)NC1=CC=CC=C1,1.1064,20
7592,CC(=O)CC(=O)NC1=CC=CC=C1,1.26,20
7592,CC(=O)CC(=O)NC1=CC=CC=C1,1.26,20
7594,C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N,1.13,20
7594,C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N,1.13,20
7594,C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N,1.19,
7595,C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2,1.239,
7595,C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2,1.239,
7597,C1=CC=C(C=C1)OC(=O)OC2=CC=CC=C2,1.1215,87
7599,COC1=CC=C(C=C1)COC(=O)CC2=CC=CC=C2,1.129,
7600,CC(C)CCOC(=O)CC1=CC=CC=C1,0.978,
7601,C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2,1.0805,
7610,CC1=C(C=CC(=C1)OC)N,1.065,
7610,CC1=C(C=CC(=C1)OC)N,1.065,25
7612,C1C=CC=C1,0.8,
7612,C1C=CC=C1,0.8021,20
7612,C1C=CC=C1,0.8,
7612,C1C=CC=C1,0.8,
7616,CCCN(CCC)CCC,0.754,20
7616,CCCN(CCC)CCC,0.7558,20
7616,CCCN(CCC)CCC,0.757,
7617,C=CCN(CC=C)CC=C,0.809,20
7617,C=CCN(CC=C)CC=C,0.809,20
7618,C(CO)N(CCO)CCO,1.13,20
7618,C(CO)N(CCO)CCO,1.1242,20
7618,C(CO)N(CCO)CCO,1.13,
7619,C1COCCN1SC2=NC3=CC=CC=C3S2,1.34,25
7621,CCCCN(CCCC)CCO,0.85,
7621,CCCCN(CCCC)CCO,0.86,
7621,CCCCN(CCCC)CCO,0.86,
7622,CCCCN(CCCC)CCCC,0.7771,20
7622,CCCCN(CCCC)CCCC,0.7782,20
7626,C1=CC=C(C=C1)C=C[N+](=O)[O-],1.1552,32.22222222222222
7628,B(O)(O)O,1.435,20
7628,B(O)(O)O,1.5,
7628,B(O)(O)O,1.435,
7632,CC(C)(CCC1=CC=CC=C1)O,0.963,
7633,CC(=O)OC(C)(C)CCC1=CC=CC=C1,0.988,
7635,CCCCC(CC)COC(=O)C,0.873,20
7635,CCCCC(CC)COC(=O)C,0.873,
7636,CCCCC(CC)COC(=O)C=C,0.885,20
7636,CCCCC(CC)COC(=O)C=C,0.88,25
7636,CCCCC(CC)COC(=O)C=C,0.885,
7638,C1=CC=C(C=C1)COC2=CC=C(C=C2)O,1.26,
7639,C1=CC(=CC=C1CSC2=CC=C(C=C2)Cl)Cl,1.421,25
7641,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0.923,
7641,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0.922,25
7642,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,0.915,25
7643,COC(=O)CCC1=CC=CC=C1,1.041,
7646,CC(C)C(=O)OCC1=CC=CC=C1,1.0030000000000001,
7648,C1COCCN1SSN2CCOCC2,1.36,25
7650,CCCC(=O)OCC1=CC=CC=C1,1.0085,
7651,CC(C)CC(=O)OCC1=CC=CC=C1,0.985,
7654,CC(=O)OCCC1=CC=CC=C1,1.032,
7655,CC(C)C(=O)OCCC1=CC=CC=C1,0.9884999999999999,
7657,C1=CC=C(C=C1)COCC2=CC=CC=C2,1.0428,20
7657,C1=CC=C(C=C1)COCC2=CC=CC=C2,0.99735,25
7657,C1=CC=C(C=C1)COCC2=CC=CC=C2,1.0425,
7658,CCCC(=O)OCCC1=CC=CC=C1,0.9924999999999999,
7662,CC(C)C(=O)OCCCC1=CC=CC=C1,0.978,
7668,CCCC1=CC=CC=C1,0.862,
7670,CCNC1=CC=CC=C1,0.958,25
7670,CCNC1=CC=CC=C1,0.9625,20
7671,C1=CC=C(C=C1)NC=O,1.144,20
7671,C1=CC=C(C=C1)NC=O,1.186,50
7672,C1=CC=C(C=C1)N=C=O,1.0887,25.9
7674,CCOC1=CC=CC=C1,0.967,20
7675,C1=CC=NC(=C1)CCO,1.091,25
7676,CCOC1CCC=CO1,0.875,20
7676,CCOC1CCC=CO1,0.97,20
7681,CN(C)CC1=CC=CC=C1,0.915,10
7684,CC1=CC=C(C=C1)NC(=O)C,1.212,15
7685,CC1=CC=C(C=C1)OC(=O)C(C)C,0.9935,
7695,CC(=O)OCC1=CC=C(C=C1)OC,1.1075,
7702,CCCC1=CC=C(C=C1)OC,0.9415,
7704,CCCCC1CCC(=O)O1,0.975,
7705,CCCCC1=CC=CC=C1,0.8601,20
7707,C1=CC=C(C=C1)CCC=O,1.013,
7708,C1=CC=C(C=C1)COC=O,1.0870000000000002,
7710,CCCCCC1CCC(=O)O1,0.962,25
7710,CCCCCC1CCC(=O)O1,0.962,
7711,C1=CC=C(C=C1)CCOC=O,1.0605,
7714,CCCCCCCC1CCC(=O)O1,0.9435,
7716,CCCCCCCCCCC1=CC=CC=C1,0.855,20
7716,CCCCCCCCCCC1=CC=CC=C1,0.8555,20
7719,CCCCC(CC)CN,0.79,20
7720,CCCCC(CC)CO,0.834,20
7720,CCCCC(CC)CO,0.8344,20
7720,CCCCC(CC)CO,0.832,
7720,CCCCC(CC)CO,0.834,
7721,CC1=CC=C(C=C1)CBr,1.324,25
7722,CC1=CC=C(C=C1)CCl,1.0512,20
7724,CC1=CC=C(C=C1)C#N,0.9805,30
7725,CC1=CC=C(C=C1)C=O,1.0194,17
7726,C1=CC(=CC=C1C=O)Cl,1.196,61.111111111111114
7728,CCC1=CN=C(C=C1)C,0.922,20
7728,CCC1=CN=C(C=C1)C,0.92,
7731,CC1=CC=C(C=C1)OC,0.969,25
7731,CC1=CC=C(C=C1)OC,1,
7732,COC1=CC=C(C=C1)N,1.071,57.22222222222222
7732,COC1=CC=C(C=C1)N,1.071,57
7732,COC1=CC=C(C=C1)N,1.07,
7732,COC1=CC=C(C=C1)N,1.07,
7733,CC(C)COC(=O)CCC1=CC=CO1,1.0099999999999998,
7734,CCC1=CC=C(C=C1)CC,0.862,20
7735,C1CC(CCC1CO)CO,1.0381,25
7738,COC1=CC=C(C=C1)CO,1.111,
7742,CCCC1CCC(=O)O1,1.0005,
7745,CCCC(C)CO,0.8263,20
7748,CCOC(=O)CBr,1.5032,20
7749,CCC(=O)OCC,0.891,
7749,CCC(=O)OCC,0.8917,20
7749,CCC(=O)OCC,0.8875,
7751,CCOC(=O)CCl,1.15,20
7751,CCOC(=O)CCl,1.1498,20
7751,CCOC(=O)CCl,1.15,
7752,CCOC(=O)NC,1.011,19.388888888888893
7752,CCOC(=O)NC,1.0115,20
7753,CCC(C)CC(C)N,0.7655,20
7755,CCC(C)CC(=O)O,0.928,
7757,CC(=O)CC(=O)OC,1.076,
7757,CC(=O)CC(=O)OC,1.0762,20
7758,CCC(C)OC(=O)C,0.872,20
7758,CCC(C)OC(=O)C,0.8748,20
7758,CCC(C)OC(=O)C,0.872,
7758,CCC(C)OC(=O)C,0.86,
7761,CCOC(=O)CC(=O)OCC,1.0551,20
7761,CCOC(=O)CC(=O)OCC,1.0545,
7762,CCCC(=O)OCC,0.879,20
7762,CCCC(=O)OCC,0.8735,25
7762,CCCC(=O)OCC,0.8734999999999999,
7764,CCOC(=O)CC#N,1.0654,20
7765,CCOC(C)OCC,0.831,20
7765,CCOC(C)OCC,0.8254,20
7765,CCOC(C)OCC,0.8265,
7766,CCOC(=O)OCC,0.975,20
7766,CCOC(=O)OCC,0.9752,20
7767,CN(CCO)CCO,1.0377,20
7767,CN(CCO)CCO,1.043,25
7768,C1CCC(=O)NCC1,1.02,77
7768,C1CCC(=O)NCC1,1.02,
7768,C1CCC(=O)NCC1,1.01,
7769,CC(C)OC(=O)OOC(=O)OC(C)C,1.08,15
7769,CC(C)OC(=O)OOC(=O)OC(C)C,1.08,15.5
7770,CCCC(=O)OCCC,0.8705,
7771,CC1=CC(=C(C=C1)O)C,1.0276,13.88888888888889
7771,CC1=CC(=C(C=C1)O)C,0.965,20
7771,CC1=CC(=C(C=C1)O)C,0.97,
7772,CCC(=O)OCCC(C)C,0.8685,
7773,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,0.91,25
7773,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,0.91,25
7775,CCCCCC(=O)OCC(C)C,0.856,
7778,CC(CCC=C(C)C)CCOC=O,0.8965000000000001,
7790,CCCOC(=O)CCCCC(=O)OCCC,0.981,
7792,CC(C)CCCC(C)CCO,0.834,
7794,CC(CCC=C(C)C)CC=O,0.853,20
7794,CC(CCC=C(C)C)CC=O,0.855,
7795,CCCC(=O)OCCC(C)C,0.865,
7795,CCCC(=O)OCCC(C)C,0.8634999999999999,
7797,CCCCCCC(=O)OCC,0.8694999999999999,
7798,CCCC(=O)OC(=O)CCC,0.9668,20
7799,CCCCCCCC(=O)OCC,0.8665,
7800,CCCCCCCCCCCC(=O)OCC,0.8605,
7802,CCCCC(=O)CC,0.818,
7802,CCCCC(=O)CC,0.8183,20
7802,CCCCC(=O)CC,0.8154999999999999,
7802,CCCCC(=O)CC,0.82,
7802,CCCCC(=O)CC,0.82,
7803,CCCOC(=O)CC,0.876,
7804,C1=CC(=CC=C1Br)Br,0.9641,99.6
7805,CC1=CC=C(C=C1)Br,1.399,20
7805,CC1=CC=C(C=C1)Br,1.3995,35
7807,C1=CC(=CC=C1N)Br,1.497,100
7807,C1=CC(=CC=C1N)Br,1.497,99.6
7808,C1=CC(=CC=C1O)Br,1.84,15
7809,CC1=CC=C(C=C1)C,0.861,20
7809,CC1=CC=C(C=C1)C,0.86104,20
7809,CC1=CC=C(C=C1)C,0.86,
7810,CC1=CC=C(C=C1)Cl,1.0697,20
7810,CC1=CC=C(C=C1)Cl,1.0697,20
7812,C1=CC(=CC=C1N)Cl,1.43,19
7812,C1=CC(=CC=C1N)Cl,1.169,77
7812,C1=CC(=CC=C1N)Cl,1.43,19
7813,CC1=CC=C(C=C1)N,1,20
7813,CC1=CC=C(C=C1)N,0.9619,20
7813,CC1=CC=C(C=C1)N,1.05,
7813,CC1=CC=C(C=C1)N,1.05,
7819,CC(C)COC(=O)C=C,0.889,20
7820,COC(=O)CCC(=O)OC,1.117,
7820,COC(=O)CCC(=O)OC,1.1202,18
7820,COC(=O)CCC(=O)OC,1.116,
7820,COC(=O)CCC(=O)OC,1.117,
7822,CCC(C)CC(=O)CC,0.82,
7822,CCC(C)CC(=O)CC,0.82,
7824,CCCCCC(=O)OC,0.8846,20
7824,CCCCCC(=O)OC,0.8845000000000001,
7825,C=CC(=O)OCCC#N,2.069,
7826,CCCCCCC(=O)OC,0.87115,
7827,CCOCCOC(=O)C=C,0.983,20
7830,CCCCCCCCC1C(O1)CCCCCCCC(=O)OCCCC,0.91,20
7833,C1CC2C(O2)CC1C3CO3,1.0986,20
7833,C1CC2C(O2)CC1C3CO3,1.0986,20
7833,C1CC2C(O2)CC1C3CO3,1.099,
7833,C1CC2C(O2)CC1C3CO3,1.1,
7834,CCC1CO1,0.826,25
7834,CCC1CO1,0.8297,20
7834,CCC1CO1,0.824,25
7834,CCC1CO1,0.83,
7835,C1C(O1)CCl,1.4905,20
7835,C1C(O1)CCl,1.175,25
7835,C1C(O1)CCl,1.18,
7835,C1C(O1)CCl,1.18,
7836,C=CC(=O)OCC1CO1,1.1,
7836,C=CC(=O)OCC1CO1,1.1074,20
7837,CC(=C)C(=O)OCC1CO1,1.073,20
7837,CC(=C)C(=O)OCC1CO1,1.0700000000000001E-06,25
7838,C=CCOCC1CO1,0.969,20
7838,C=CCOCC1CO1,0.97,
7838,C=CCOCC1CO1,0.97,
7839,C(CBr)Br,2.18,20
7839,C(CBr)Br,2.16832,25
7839,C(CBr)Br,2.17,
7839,C(CBr)Br,2.17,
7840,CCCBr,1.3537,20
7840,CCCBr,1.353,20
7840,CCCBr,1.3537,
7841,C=CCBr,1.4161,20
7841,C=CCBr,1.398,20
7842,C#CCBr,1.5670000000000002,
7842,C#CCBr,1.579,19
7843,CCCC,0.6,0
7843,CCCC,0.573,25
7843,CCCC,0.6,0
7843,CCCC,0.6,
7843,CCCC,2.11,
7844,CCC=C,0.6255,-6.722222222222223
7844,CCC=C,0.588,25
7845,C=CC=C,0.621,20
7845,C=CC=C,0.6149,25
7845,C=CC=C,0.621,20
7845,C=CC=C,0.65,
7845,C=CC=C,1.88,
7847,C=CC=O,0.8505,10
7847,C=CC=O,0.8389,20
7847,C=CC=O,0.84,
7847,C=CC=O,0.84,
7848,CCCS,0.841,20
7848,CCCS,0.843,20
7848,CCCS,0.8445,
7848,CCCS,0.84,
7849,C(CBr)Cl,1.7392,20
7849,C(CBr)Cl,1.7392,20
7850,C=CCCl,0.94,20
7850,C=CCCl,0.938,20
7850,C=CCCl,0.94,
7850,C=CCCl,0.94,
7852,CCCN,0.7182,20
7852,CCCN,0.719,20
7852,CCCN,0.717,
7853,C=CCN,0.76,20
7853,C=CCN,0.76,20
7854,CCC#N,0.802,0
7854,CCC#N,0.78,
7855,C=CC#N,0.8004,25
7855,C=CC#N,0.8007,25
7855,C=CC#N,0.81,
7855,C=CC#N,0.81,
7856,C(C#N)Cl,1.20275,25
7856,C(C#N)Cl,1.193,20
7857,C(C#N)O,1.1,18.88888888888889
7857,C(C#N)O,1.1,
7858,C=CCO,0.854,20
7858,C=CCO,0.854,20
7858,C=CCO,0.85,
7858,C=CCO,0.85,
7859,C#CCO,0.9485,20
7859,C#CCO,0.9715,20
7859,C#CCO,0.9485,
7859,C#CCO,0.97,
7860,C(=O)C=O,1.29,20
7860,C(=O)C=O,1.14,20
7860,C(=O)C=O,1.29,
7861,COC=C,0.777,0
7861,COC=C,7.725E-07,0
7862,CC[Hg]Cl,3.482,
7864,COCCl,1.0605,20
7864,COCCl,1.0603,20
7864,COCCl,1.06,
7864,COCCl,1.06,
7865,COC=O,0.977,20
7865,COC=O,0.987,15
7865,COC=O,0.98,
7865,COC=O,0.98,
7867,C=CC[Si](Cl)(Cl)Cl,1.215,20
7867,C=CC[Si](Cl)(Cl)Cl,1.2011,20
7868,CC(=C)CC(C)(C)C,0.715,20
7868,CC(=C)CC(C)(C)C,0.715,20
7869,CC(=CC(C)(C)C)C,0.7218,20
7870,CC(CC(C)(C)O)O,0.923,20
7870,CC(CC(C)(C)O)O,0.923,15
7870,CC(CC(C)(C)O)O,0.923,
7870,CC(CC(C)(C)O)O,0.92,
7871,CC(C)OP(=O)(C)F,1.1,20
7871,CC(C)OP(=O)(C)F,1.0887,25
7873,CCOP(=O)(OCC)OP(=O)(OCC)OCC,1.185,20
7873,CCOP(=O)(OCC)OP(=O)(OCC)OCC,1.185,20
7873,CCOP(=O)(OCC)OP(=O)(OCC)OCC,1.18,
7873,CCOP(=O)(OCC)OP(=O)(OCC)OCC,1.185,
7873,CCOP(=O)(OCC)OP(=O)(OCC)OCC,1.19,
7881,CCCCOP(=O)(O)OCCCC,1.06,
7881,CCCCOP(=O)(O)OCCCC,1.06,20
7881,CCCCOP(=O)(O)OCCCC,1.06,
7881,CCCCOP(=O)(O)OCCCC,1.06,
7885,CCCCC[Si](Cl)(Cl)Cl,1.137,25
7885,CCCCC[Si](Cl)(Cl)Cl,1.133,20
7888,CC(CCCC(C)(C)O)CC=O,0.9205000000000001,
7890,CCCC(C)Br,1.208,20
7891,CC(C)CCBr,1.21,15
7892,CCCC(C)C,0.655,25
7892,CCCC(C)C,0.655,
7894,CC(C)CCN,0.75,
7895,CCCC(=O)C,0.809,20
7895,CCCC(=O)C,0.809,20
7895,CCCC(=O)C,0.8035000000000001,
7895,CCCC(=O)C,0.81,
7895,CCCC(=O)C,0.81,
7896,CC(CCO)O,1.0053,20
7897,CC(CC=O)O,1.103,20
7899,C(CCl)C(=O)O,1.26,
7900,CC(COC)O,0.924,20
7900,CC(COC)O,0.9,20
7900,CC(COC)O,0.962,20
7900,CC(COC)O,0.96,
7900,CC(COC)O,0.96,
7902,CN(C)CCO,0.887,20
7902,CN(C)CCO,0.8866,20
7903,CCC[N+](=O)[O-],0.9934,25
7903,CCC[N+](=O)[O-],0.9961,25
7903,CCC[N+](=O)[O-],1,
7903,CCC[N+](=O)[O-],1,
7904,CC(=O)OC=C,0.932,20
7904,CC(=O)OC=C,0.932,20
7904,CC(=O)OC=C,0.93,
7904,CC(=O)OC=C,0.93,
7908,CC(C)CC(C)N,0.75,20
7909,CC(C)CC(=O)C,0.802,20
7909,CC(C)CC(=O)C,0.7965,25
7909,CC(C)CC(=O)C,0.7975000000000001,
7909,CC(C)CC(=O)C,0.8,
7910,CC(C)CC(C)O,0.807,20
7910,CC(C)CC(C)O,0.8075,20
7910,CC(C)CC(C)O,0.81,
7910,CC(C)CC(C)O,0.81,
7912,CC(C)NC(C)C,0.717,20
7912,CC(C)NC(C)C,0.7169,20
7912,CC(C)NC(C)C,0.72,
7912,CC(C)NC(C)C,0.72,
7913,C(=O)(N)NC(=O)N,1.467,-5
7914,CC(C)OC(C)C,0.724,20
7914,CC(C)OC(C)C,0.7258,20
7914,CC(C)OC(C)C,0.73,
7914,CC(C)OC(C)C,0.73,
7915,CC(C)OC(=O)C,0.874,20
7915,CC(C)OC(=O)C,0.8718,20
7915,CC(C)OC(=O)C,0.859,
7915,CC(C)OC(=O)C,0.874,
7915,CC(C)OC(=O)C,0.87,
7916,CC(=C)OC(=O)C,0.909,20
7916,CC(=C)OC(=O)C,0.92,
7917,CC(C)OC(=O)Cl,1.08,
7917,CC(C)OC(=O)Cl,1.078,
7918,CC(=O)OC(=O)C,1.08,
7918,CC(=O)OC(=O)C,1.082,20
7918,CC(=O)OC(=O)C,1.08,
7918,CC(=O)OC(=O)C,1.08,
7921,CC1CCC(=O)O1,1.057,20
7921,CC1CCC(=O)O1,1.0505,
7922,C1CC(=O)OC1=O,1.234,20
7922,C1CC(=O)OC1=O,1.503,
7923,C1=CC(=O)OC1=O,1.43,15
7923,C1=CC(=O)OC1=O,0.934,20
7923,C1=CC(=O)OC1=O,1.5,
7923,C1=CC(=O)OC1=O,1.43,15
7923,C1=CC(=O)OC1=O,1.48,
7924,CC1COC(=O)O1,1.2047,20
7929,CC1=CC(=CC=C1)C,0.864,20
7929,CC1=CC(=CC=C1)C,8.698E-07,25
7929,CC1=CC(=CC=C1)C,0.86,
7930,CC1=CC(=CC=C1)S,1.044,20
7931,CC1=CC(=CC=C1)Cl,1.0722,20
7932,C1=CC(=CC(=C1)Cl)N,1.216,20
7932,C1=CC(=CC(=C1)Cl)N,1.215,22
7933,C1=CC(=CC(=C1)Cl)O,1.245,45
7933,C1=CC(=CC(=C1)Cl)O,1.245,45
7934,CC1=CC(=CC=C1)N,0.989,20
7934,CC1=CC(=CC=C1)N,0.9889,20
7934,CC1=CC(=CC=C1)N,0.989,
7934,CC1=CC(=CC=C1)N,0.999,
7935,C1=CC(=CC(=C1)N)N,1.0696,57.77777777777778
7935,C1=CC(=CC(=C1)N)N,1.0096E-06,58
7935,C1=CC(=CC(=C1)N)N,1.14,
7935,C1=CC(=CC(=C1)N)N,1.0696,57.77777777777778
7936,CC1=CC(=NC=C1)C,0.932,
7937,CC1=NC(=CC=C1)C,0.9252,20
7937,CC1=NC(=CC=C1)C,0.92,
7944,CC(CCl)OC(C)CCl,1.1122,20
7944,CC(CCl)OC(C)CCl,1.103,20
7945,CCOC(=O)CC(C)C,0.864,
7946,CC(COC)OC(=O)C,0.969,20
7946,CC(COC)OC(=O)C,0.969,20
7946,CC(COC)OC(=O)C,0.969,
7947,CC1=CC(=CC(=C1)C)C,0.86,
7947,CC1=CC(=CC(=C1)C)C,0.8637,20
7947,CC1=CC(=CC(=C1)C)C,0.86,
7948,CC1=CC(=CC(=C1)O)C,0.968,20
7948,CC1=CC(=CC(=C1)O)C,0.968,20
7948,CC1=CC(=CC(=C1)O)C,0.97,
7949,CC1=CC(=CC(=C1)N)C,0.9706,20
7949,CC1=CC(=CC(=C1)N)C,0.9706,20
7950,C1=C(C=C(C=C1Cl)Cl)Cl,1.456E-06,20
7953,CC1=CC(=NC(=C1)C)C,0.913,20
7954,C1(=NC(=NC(=N1)Cl)Cl)Cl,1.32,20
7954,C1(=NC(=NC(=N1)Cl)Cl)Cl,1.3,
7955,C1(=NC(=NC(=N1)N)N)N,1.573,16.11111111111111
7955,C1(=NC(=NC(=N1)N)N)N,1.573,14
7956,C1(=O)NC(=O)NC(=O)N1,2.5,20
7956,C1(=O)NC(=O)NC(=O)N1,1.75,
7956,C1(=O)NC(=O)NC(=O)N1,2.5,
7957,CC(C)CC(CC(C)C)O,0.812,20
7957,CC(C)CC(CC(C)C)O,0.809,21
7957,CC(C)CC(CC(C)C)O,0.812,
7958,CC(C)CC(=O)CC(C)C,0.806,20
7958,CC(C)CC(=O)CC(C)C,0.8062,20
7958,CC(C)CC(=O)CC(C)C,0.808,
7958,CC(C)CC(=O)CC(C)C,0.81,
7959,CC(C)CC(C)OC(=O)C,0.86,20
7959,CC(C)CC(C)OC(=O)C,0.8805,25
7959,CC(C)CC(C)OC(=O)C,0.86,
7959,CC(C)CC(C)OC(=O)C,0.86,
7961,C1=CC=C(C=C1)Br,1.49,25
7962,CC1CCCCC1,0.77,
7962,CC1CCCCC1,0.7694,20
7962,CC1CCCCC1,0.77,
7962,CC1CCCCC1,0.77,
7963,CC1=CC=NC=C1,0.9548,20
7963,CC1=CC=NC=C1,0.9548,20
7964,C1=CC=C(C=C1)Cl,1.11,20
7964,C1=CC=C(C=C1)Cl,1.1058,20
7964,C1=CC=C(C=C1)Cl,1.11,
7964,C1=CC=C(C=C1)Cl,1.11,
7965,C1CCC(CC1)N,0.8647,25
7965,C1CCC(CC1)N,0.8647,25
7965,C1CCC(CC1)N,0.87,
7965,C1CCC(CC1)N,0.87,
7966,C1CCC(CC1)O,0.947,20
7966,C1CCC(CC1)O,0.9624,20
7966,C1CCC(CC1)O,0.96,
7966,C1CCC(CC1)O,0.96,
7967,C1CCC(=O)CC1,0.945,20
7967,C1CCC(=O)CC1,0.9421,25
7967,C1CCC(=O)CC1,0.9484999999999999,
7967,C1CCC(=O)CC1,0.95,
7967,C1CCC(=O)CC1,0.95,
7969,C1=CC=C(C=C1)S,1.0728,25
7969,C1=CC=C(C=C1)S,1.0775,20
7969,C1=CC=C(C=C1)S,1.0765,
7969,C1=CC=C(C=C1)S,1.073,
7969,C1=CC=C(C=C1)S,1.08,
7970,CC1=CN=CC=C1,0.957,
7970,CC1=CN=CC=C1,0.9566,20
7974,CC1CCCCN1,0.841,
7975,CC1=CC=CC=N1,0.944,20
7975,CC1=CC=CC=N1,0.957,
7975,CC1=CC=CC=N1,0.9443,20
7975,CC1=CC=CC=N1,0.95045,20
7976,CC1=NC=CN=C1,1.02,
7977,C1=CC=NC(=C1)Cl,1.205,15
7979,CC(=C)C(=O)OCCOCCOCCOC(=O)C(=C)C,1.072,25
7981,CCCCOC(=O)CC(C)C,0.87,
7981,CCCCOC(=O)CC(C)C,0.8574999999999999,
7983,CCCCOC(=O)CCC,0.872,20
7983,CCCCOC(=O)CCC,0.869,
